id: 0,carat,cut,color,clarity,depth,table,price,x,y,z
14487,1.0,Very Good,D,SI1,63.2,60.0,5851,6.31,6.35,4.0
39051,0.55,Ideal,H,SI2,62.2,54.0,1057,5.28,5.3,3.29
14669,1.51,Fair,F,SI2,65.4,56.0,5919,7.2,7.08,4.67
22225,1.63,Ideal,D,SI2,59.4,59.0,10281,7.73,7.67,4.57
21583,1.62,Very Good,I,VS2,62.0,60.0,9683,7.5,7.57,4.67
13947,1.04,Premium,H,VS2,60.4,59.0,5674,6.51,6.66,3.98
4640,0.73,Ideal,G,VVS1,61.9,57.0,3669,5.76,5.8,3.58
31063,0.27,Ideal,E,VVS1,62.0,56.0,752,4.19,4.16,2.59
32758,0.34,Premium,I,VVS1,61.9,58.0,803,4.52,4.43,2.77
41567,0.5,Premium,E,SI1,61.4,62.0,1238,5.1,5.07,3.12
23400,0.36,Ideal,H,VS1,61.8,57.0,631,4.56,4.6,2.83
1537,0.9,Premium,I,SI2,60.6,60.0,3001,6.23,6.28,3.79
9074,1.14,Premium,D,SI2,62.6,58.0,4520,6.64,6.58,4.14
31533,0.34,Ideal,E,SI1,62.0,57.0,765,4.48,4.46,2.77
31504,0.34,Premium,G,VS2,61.6,58.0,765,4.51,4.45,2.76
12366,0.26,Very Good,F,VVS1,58.7,58.0,597,4.24,4.25,2.49
1279,0.71,Premium,D,VS2,62.1,60.0,2950,5.72,5.68,3.54
46853,0.51,Premium,D,VS2,61.9,62.0,1812,5.12,5.09,3.16
10543,1.01,Ideal,I,VS1,62.6,56.0,4808,6.42,6.36,4.0
50671,0.7,Very Good,G,VS1,60.5,62.0,2287,5.72,5.76,3.47
10950,1.03,Ideal,G,SI1,60.9,57.0,4900,6.54,6.5,3.97
49749,0.63,Ideal,E,VS2,62.1,56.0,2156,5.54,5.51,3.43
8452,1.07,Premium,H,SI2,61.2,60.0,4413,6.53,6.57,4.01
45647,0.25,Ideal,H,VVS1,60.2,56.0,525,4.1,4.11,2.47
52652,0.72,Ideal,H,VS2,62.3,52.0,2548,5.76,5.82,3.61
8271,0.9,Very Good,D,SI1,62.6,58.0,4381,6.11,6.15,3.84
27017,2.71,Premium,E,SI2,60.4,59.0,17146,9.13,9.03,5.48
